// Esecuzione locale 27,473 secondi

0006641040	2003:5 2004:4 2005:3 2007:4 2008:4 2009:5 2010:5 2011:4 2012:4
B001E5E1PA	2006:4 2007:4 2008:4 2009:4 2010:4 2011:4 2012:4 
B001E5E1QO	2010:4 2011:3 
B001E5E1RS	2008:5 2009:5 2010:5 2011:5 
B001E5E1S2	2008:4 2010:5 2011:5 2012:5 
B001E5E1SC	2010:4 
B001E5E1W8	2007:5 2008:4 2009:4 2010:5 2011:5 2012:4 
B001E5E1WS	2007:5 2008:4 2009:5 2010:5 2011:4 2012:3 
B001E5E1XC	2007:5 2009:4 2010:4 2011:4 2012:3 
B001E5E1XW	2007:4 2008:3 2009:4 2010:4 2011:4 2012:3 
B001E5E1YG	2008:5 2009:5 2010:3 2011:5 2012:5 
B001E5E1Z0	2008:2 2009:4 2010:5 2011:4 2012:5 
B001E5E1ZU	2009:3 2010:5 2012:4 
B001E5E20E	2007:5 2008:5 2009:5 2010:4 2011:4 2012:4 
B001E5E20O	2007:4 2008:4 2009:4 2010:5 2011:5 2012:4 
B001E5E218	2007:4 2009:4 2011:5 2012:3 
B001E5E21S	2006:5 2008:4 2009:5 2010:5 2011:4 2012:3 
B001E5E22C	2007:5 2008:3 2009:5 2010:3 2011:1 2012:2 
B001E5E22W	2008:4 2009:5 2011:3 
B001E5E23Q	2009:5 2010:3 2011:4 
B001E5E24A	2008:5 2009:4 2010:4 2011:4 2012:4 
B001E5E25Y	2006:3 2007:3 2008:4 2009:4 2010:3 2011:4 2012:3 
B001E5E268	2006:3 2007:3 2008:4 2009:4 2010:3 2011:4 2012:3 
B001E5E272	2007:2 2008:4 2009:4 2010:3 2011:3 2012:5 
B001E5E27W	2007:4 2008:4 2009:4 2010:4 2011:5 2012:5 
B001E5E286	2007:5 2008:5 2009:5 2010:2 2011:1 
B001E5E29A	2007:5 2008:4 2009:4 2010:4 2011:4 2012:4 
B001E5E2AE	2006:5 2007:4 2008:4 2009:4 2010:5 2011:4 2012:3 
B001E5E2AO	2006:5 2007:4 2008:5 2009:5 2010:4 2011:5 
B001E5E2B8	2007:5 2009:4 2010:4 2011:5 2012:5 
B001E5E2BS	2008:5 2009:4 2010:3 2011:4 2012:4 
B001E5E2CC	2007:5 2008:5 2009:3 2010:4 2011:4 2012:1 
B001E5E2CW	2007:5 2009:4 2010:4 2011:4 2012:3 
B001E5E2DG	2007:5 2008:5 2009:4 2011:5 2012:4 
B001E5E2E0	2010:4 2011:5 
B001E5E2EK	2007:5 2009:5 2010:4 2011:2 2012:1 
B001E5E2F4	2009:4 2010:4 2012:5 
B001E5E2FE	2009:5 2010:5 2011:5 2012:5 
B001E5E2FY	2009:5 2010:4 2011:4 2012:3 
B001E5E2G8	2009:5 2010:5 2011:2 2012:4 
B001E5E2GS	2009:4 2010:4 2011:3 2012:4 
B001E5E2I6	2008:3 2009:4 2010:1 2012:2 
B001E5E2IG	2006:5 2007:3 2008:4 2009:2 2010:4 2011:5 2012:4 
B001E5E2JU	2009:5 2011:3 
B001E5E2L8	2009:3 2010:5 2011:4 2012:4 
B001E5E2LS	2007:5 2009:4 2010:1 2011:5 
B001E5E2M2	2007:5 2009:5 2010:4 2011:4 2012:5 
B001E5E2MW	2011:4 2012:3 
B001E5E2PO	2007:4 2008:1 2009:3 2010:5 2011:4 2012:4 
B001E5E2PY	2007:3 2009:4 2010:3 2011:3 2012:2 
B001E5E2Q8	2008:4 2009:5 2010:5 2011:5 2012:5 
B001E5E2QI	2007:5 2008:5 2009:4 2010:5 2011:5 2012:4 
B001E5E2QS	2007:5 2008:4 2009:4 2010:3 2011:3 2012:5 
B001E5E2R2	2007:5 2008:4 2009:5 2010:4 2011:4 2012:4 
B001E5E2RC	2007:5 2008:4 2009:4 2010:4 2011:4 2012:4 
B001E5E2RM	2007:5 2008:2 2009:3 2010:4 2011:3 2012:3 
B001E5E2RW	2007:4 2008:4 2009:4 2010:4 2011:3 2012:4 
B001E5E2TK	2008:5 2009:4 2010:4 2011:5 2012:5 
B001E5E2WM	2010:4 2011:4 
B001E5E2ZE	2009:4 2010:5 2011:3 2012:5 
B001E5E2ZO	2008:4 2009:4 2010:4 2011:4 2012:4 
B001E5E312	2006:4 2007:4 2008:4 2009:2 2011:3 2012:4 
B001E5E326	2007:5 2008:5 2010:5 2012:4 
B001E5E330	2007:2 2008:5 2009:4 2010:3 2011:3 2012:4 
B001E5E33A	2007:3 2008:4 2009:3 2010:4 2011:4 2012:4 
B001E5E33U	2007:4 2008:4 2009:4 2010:4 2011:3 2012:3 
B001E5E34E	2007:3 2008:4 2009:4 2010:4 2011:3 2012:5 
B001E5E34Y	2007:3 2010:5 2012:4 
B001E5E35S	2008:5 2009:4 2010:4 
B001E5E36C	2007:3 2009:2 2011:5 
B001E5E36W	2008:4 2009:5 2010:2 
B001E5E37Q	2010:5 
B001E5E38A	2007:4 2008:5 2009:4 2010:4 2011:4 2012:5 
B001E5E38K	2008:5 2009:5 2010:5 2011:2 2012:5 
B001E5E394	2007:3 
B001E5E39E	2008:5 2012:5 
B001E5E3AI	2006:5 2007:4 2008:4 2009:3 2010:4 2011:3 2012:4 
B001E5E3B2	2006:3 2007:5 2008:5 2009:5 2010:5 2011:5 2012:3 
B001E5E3C6	2007:4 2008:4 2009:4 2010:4 2011:4 
B001E5E3D0	2007:4 2008:5 2009:4 2010:4 2011:3 2012:1 
B001E5E3EE	2006:4 2007:4 2008:4 2009:3 2010:3 2011:4 2012:4 
B001E5E3EO	2007:3 2008:3 2009:4 2010:4 2011:3 2012:4 
B001E5E3FS	2006:5 2007:4 2008:4 2009:4 2010:4 2011:4 2012:4 
B001E5E3IA	2007:4 2008:4 2009:4 2010:3 2011:2 2012:4 
B001E5E3JY	2009:4 2010:4 2011:4 2012:3 
B001E5E3LW	2007:4 2008:3 2009:3 2010:4 2011:3 2012:4 
B001E5E3MQ	2006:5 2007:4 2008:5 2010:3 2011:3 2012:4 
B001E5E3NK	2006:4 2007:4 2008:5 2010:2 2011:5 2012:4 
B001E5E3S0	2006:4 2007:4 2008:4 2009:3 2010:5 2011:4 2012:5 
B001E5E3UI	2006:5 2007:4 2008:4 2009:4 2010:5 2011:4 2012:5 
B001E5E3X0	2007:5 2008:5 2009:4 2010:4 2011:5 2012:5 
B001E5E3XU	2007:5 2008:4 2009:4 2010:4 2011:4 2012:4 
B001E5E3YO	2007:5 2008:4 2009:4 2010:4 2011:1 2012:5 
B001E5E3ZI	2007:4 2009:5 2010:1 2012:5 
B001E5E416	2008:5 2009:5 2010:5 2011:5 
B001E5E45C	2012:1 
B001E5E470	2009:5 2010:5 2011:5 2012:5 
B001E5E48O	2010:5 2012:5 
B001E5E49I	2012:5 
B001E5E4C0	2008:5 2009:5 2010:4 2011:5 2012:5 
B001E5E4EI	2009:5 2010:5 
B001E5WCB0	2010:5 
B001E660IA	2011:3 2012:4 
B001E6EDHA	2006:4 2007:5 2008:4 2009:4 
B001E6EE4C	2009:4 2010:3 2011:4 2012:1 
B001E6EE88	2009:5 2011:4 2012:3 
B001E6EE92	2008:5 2009:5 2010:5 2011:5 2012:5 
B001E6EECE	2008:5 
B001E6EEE2	2009:4 2010:5 2011:4 2012:5 
B001E6EJQU	2006:3 2007:4 2008:3 2009:5 2010:1 2011:4 
B001E6EJSS	2006:4 2008:5 2009:5 2010:5 2011:5 2012:5 
B001E6EJTW	2008:5 2009:4 2011:5 2012:3 
B001E6EJX8	2008:4 2009:4 2010:4 2011:4 2012:4 
B001E6EJZ6	2007:3 2008:1 2009:1 2010:3 
B001E6EK3W	2009:3 2011:4 2012:1 
B001E6GFKI	2006:4 2007:5 2008:4 2009:5 2010:4 2011:4 2012:4 
B001E6GFPI	2007:3 2008:4 2009:5 2010:1 2011:5 
B001E6GFR6	2007:5 2008:4 2009:4 2010:4 2011:4 
B001E6GFSU	2009:1 2012:2 
B001E6GFTY	2006:5 2007:3 2008:4 2009:3 2010:5 2011:4 
B001E6GFXU	2009:5 2010:5 
B001E6GFZI	2007:5 2008:4 2009:4 2010:4 2011:3 2012:3 
B001E6GG1Q	2008:5 2009:5 
B001E6GL66	2009:1 2012:1 
B001E6GLPW	2007:5 2008:3 2009:5 2010:2 2011:3 2012:3 
B001E6IUG0	2007:5 2008:4 2009:4 2010:5 2011:4 2012:5 
B001E6IUJM	2007:3 2008:3 2009:5 2011:3 2012:3 
B001E6IULK	2007:4 2008:4 2009:4 2010:4 2011:4 2012:3 
B001E6IUMY	2007:4 2008:2 2009:4 2010:3 2011:4 2012:4 
B001E6IUPG	2006:4 2008:3 
B001E6IZU6	2008:4 2009:5 2010:5 2011:4 2012:5 
B001E6IZVU	2007:4 2008:4 2009:2 2010:4 2011:5 2012:4 
B001E6J07I	2009:3 2010:5 
B001E6J0BO	2009:5 2010:5 
B001E6K608	2006:4 2007:3 2008:5 2010:5 
B001E6K63A	2006:5 2007:3 2008:4 2009:5 2010:4 2011:4 2012:4 
B001E6K67Q	2007:4 2008:2 2009:4 
B001E6K6B2	2007:5 2008:4 2009:5 2010:5 2011:4 2012:3 
B001E6K6DA	2009:5 2010:5 2011:4 
B001E6K6F8	2008:3 2009:5 2010:3 2011:4 2012:3 
B001E6K6G2	2008:5 2009:5 2010:4 2011:3 2012:5 
B001E6K6GW	2007:5 2008:4 2009:4 2010:4 2011:3 2012:4 
B001E6KBJ4	2007:4 2008:4 2009:4 2010:4 2011:4 2012:2 
B001E6KBSK	2009:5 2010:5 2011:4 2012:5 
B001E6KBSU	2007:5 2008:4 2009:5 2010:5 2011:4 2012:4 
B001E6KBWQ	2007:4 2008:5 2009:2 
B001E6KBYE	2007:3 2008:3 2009:3 2010:4 2011:2 2012:3 
B001E6KC0C	2008:5 2009:5 
B001E6KP4K	2009:4 2011:5 2012:4 
B001E6KP5E	2011:5 
B001E6MIQ8	2012:5 
B001E6PKJU	2011:3 2012:3 
B001E6PKOA	2012:5 
B001E6R6DS	2010:4 2011:5 2012:5 
B001E6TWIU	2007:1 2008:5 2010:3 2011:4 2012:3 
B001E722D6	2008:4 
B001E7650W	2006:5 2007:3 2008:4 2009:3 2010:5 2011:4 
B001E7653Y	2006:5 2007:3 2008:4 2009:3 2010:5 2011:4 
B001E7654S	2007:3 2008:4 2009:3 2010:4 2011:3 2012:4 
B001E76570	2008:5 2009:5 2010:4 2011:3 2012:3 
B001E77LT6	2006:4 2007:3 2008:3 2009:4 2010:1 2011:5 2012:4 
B001E77LUK	2007:5 2008:4 2009:4 2010:2 2012:1 
B001E8DHPW	2006:5 2007:4 2008:4 2009:4 2010:4 2011:4 2012:4 
B001E8F016	2008:5 
B001E8FBZ6	2009:5 
B001E8FLF6	2011:5 
B001E8GM68	2009:5 2011:1 
B001E8GNE4	2011:5 
B001E8HSAM	2010:3 2012:5 
B001E8ICZ2	2011:5 
B001E8INBU	2011:1 2012:4 
B001E8IU2C	2009:3 
B001E8J2RY	2012:2 
B001E8JI50	2009:5 
B001E8M8U2	2007:4 2012:4 
B001E8MC80	2012:5 
B001E8MG3G	2007:4 2010:5 
B001E8PWJ6	2011:5 2012:5 
B001E8YAY4	2008:5 
B001E95K3I	2012:3 
B001E95K4C	2009:4 2011:5 2012:4 
B001E95K6K	2009:5 2011:3 2012:2 
B001E95K7E	2012:5 
B001E95KLK	2008:5 2009:4 2010:3 2011:4 2012:4 
B001E95KLU	2012:5 
B001E95KM4	2007:5 
B001E95KNI	2007:5 2009:5 2011:5 2012:5 
B001E95KNS	2007:5 2008:5 2009:4 2010:4 2011:3 2012:4 
B001E95KO2	2007:5 2008:5 2009:5 2010:4 2011:4 2012:4 
B001E95KOC	2007:5 2008:4 2009:4 2010:5 2011:5 2012:4 
B001E95KOW	2008:5 2009:5 2010:4 2011:4 2012:3 
B001E95KP6	2007:5 2009:5 2010:4 2011:5 
B001E95KPQ	2007:5 2008:3 2009:5 2010:5 2012:4 
B001E95KQ0	2008:5 2010:4 2011:3 2012:4 
B001E95KQA	2007:5 2008:5 2009:5 2010:4 2011:3 2012:3 
B001E95KQK	2008:5 2009:4 2010:5 2012:3 
B001E95KRE	2006:5 2007:5 2008:4 2009:4 2010:4 2011:4 2012:4 
B001E95KRO	2008:5 
B001E95KUQ	2009:4 2010:4 2011:3 2012:4 
B001E96JY2	2008:3 2009:2 2010:1 2011:1 2012:1 
B001E96JYC	2009:3 2010:5 2011:4 2012:2 
B001E96JZ6	2009:4 2010:3 2011:4 2012:3 
B001E96JZG	2008:4 2009:5 2010:5 2011:3 2012:4 
B001E96NVG	2007:5 2008:5 2009:3 2010:4 2011:4 2012:4 
B001E96USC	2010:5 
B001E96USW	2009:5 
B001E96UUK	2009:5 
B001E96UVO	2011:5 
B001E9OYA8	2011:4 2012:5 
B001EA0VUO	2010:5 
B001EALY6O	2011:5 
B001EAM95Y	2008:4 
B001EANO3A	2011:1 
B001EAP5LE	2009:5 
B001EB9JI8	2009:5 2012:3 
B001EBJSKC	2008:5 2010:4 2011:2 2012:4 
B001EBSRDG	2012:4 
B001EBSRGS	2010:5 2012:5 
B001EBSRHM	2008:5 2011:4 2012:5 
B001EC690I	2011:5 
B001EC6H8C	2011:5 2012:3 
B001EC7YNE	2008:4 2011:5 2012:1 
B001ECKZ1C	2011:1 2012:3 
B001ECLOXA	2011:5 
B001ECOZWC	2010:5 2011:5 2012:4 
B001ECQ2YG	2011:5 
B001ECQ4HQ	2007:5 2008:5 2009:4 2010:5 2011:3 2012:5 
B001ECQ4M6	2009:4 2010:5 2011:3 2012:5 
B001ECQ4O4	2009:5 2010:3 2011:4 2012:3 
B001ECQ5FC	2007:5 2008:5 2009:5 2010:3 2011:4 2012:3 
B001ECQBVA	2008:4 2009:4 2010:4 2011:3 
B001ECS6H2	2011:5 
B001ECVGKG	2011:2 2012:4 
B001ECWLXW	2009:5 2010:5 2012:5 
B001ED0H3C	2009:4 2010:2 2012:4 
B001ED4T90	2009:4 2010:5 2011:3 2012:4 
B001ED9O2M	2012:5 
B001EDAHZK	2010:5 2011:3 2012:3 
B001EDERN8	2011:5 
B001EDG8MG	2009:5 2011:5 
B001EEX5J4	2010:4 
B001EG3C40	2012:5 
B001EGVRVU	2010:5 2011:4 2012:4 
B001EGZKH2	2010:5 2011:4 2012:3 
B001EH9QBM	2012:5 
B001EHB8R2	2009:5 2010:5 2011:1 
B001EHCUZQ	2010:3 2012:4 
B001EHDMXK	2009:5 2010:5 2011:5 2012:5 
B001EHDMXU	2010:3 2011:4 2012:5 
B001EHDMY4	2009:5 2010:5 2011:3 2012:3 
B001EHDNHA	2009:5 2010:4 2011:3 
B001EHDNHK	2009:5 
B001EHDNHU	2009:5 2011:4 2012:5 
B001EHDNI4	2009:1 2010:3 2012:4 
B001EHEDK6	2010:4 2011:5 2012:3 
B001EHEDKG	2011:4 
B001EHEDKQ	2011:4 
B001EHEDLU	2011:3 
B001EHEDMY	2010:4 
B001EHEDN8	2012:5 
B001EHEDOM	2011:5 
B001EHEDQ0	2010:1 
B001EHEDW4	2012:2 
B001EHEDYC	2010:3 
B001EHEE00	2010:1 2011:5 2012:2 
B001EHEE14	2009:4 2010:2 2011:2 2012:1 
B001EHEE3W	2011:1 
B001EHEEBY	2010:1 
B001EHEECS	2012:4 
B001EHEEG4	2009:2 2010:4 2011:4 2012:3 
B001EHEEJG	2010:3 2011:1 
B001EHEEKK	2011:3 
B001EHF986	2012:5 
B001EHF98G	2009:5 
B001EHGIXQ	2011:4 
B001EHHRSG	2008:5 2010:5 
B001EHJ2NY	2010:1 2011:3 
B001EHJBEY	2010:3 2011:5 2012:2 
B001EHM7AE	2011:3 
B001EHQK5W	2011:3 
B001EJN8IC	2010:4 2011:4 2012:4 
B001EJN9KE	2009:5 2010:5 2011:4 2012:4 
B001EJNF1M	2011:4 2012:5 
B001EJNF2G	2008:5 2010:5 2011:5 
B001EJNF30	2009:5 2010:3 2011:5 2012:5 
B001EJNF3K	2012:5 
B001EJNF3U	2008:5 2009:5 2010:4 2011:4 2012:5 
B001EK0H58	2010:5 
B001EK29ZO	2010:5 2011:5 2012:2 
B001EKD3PO	2010:3 2011:5 2012:5 
B001ELJJNS	2009:1 
B001ELJJPG	2010:3 
B001ELJJPQ	2012:5 
B001ELJJQ0	2012:2 
B001ELJJQA	2012:4 
B001ELJJQK	2010:3 2011:5 2012:5 
B001ELJJQU	2010:5 
B001ELJJR4	2009:5 
B001ELJJRO	2010:4 
B001ELJJRY	2010:4 2012:5 
B001ELJJSI	2010:5 2011:4 
B001ELJJTC	2012:4 
B001ELJJTM	2011:4 2012:5 
B001ELJJTW	2012:5 
B001ELJJUQ	2011:5 2012:5 
B001ELJJV0	2012:4 
B001ELJJVU	2011:5 2012:5 
B001ELJJW4	2012:3 
B001ELJJWO	2012:4 
B001ELJJWY	2011:4 
B001ELJJX8	2011:4 
B001ELJJY2	2012:4 
B001ELJJYC	2012:3 
B001ELJJYM	2010:4 
B001ELJJZ6	2010:5 
B001ELJJZG	2011:5 2012:5 
B001ELJJZQ	2012:5 
B001ELJK0A	2010:4 
B001ELJK0K	2010:4 2011:4 2012:4 
B001ELJK1E	2010:2 2012:5 
B001ELJK1O	2010:4 2012:4 
B001ELJK28	2010:4 2011:4 2012:4 
B001ELJK32	2011:5 2012:4 
B001ELJK3M	2009:3 2010:5 2011:4 2012:4 
B001ELJK46	2009:4 2010:5 2011:5 2012:5 
B001ELJK4G	2009:4 2010:4 2011:3 2012:3 
B001ELJK4Q	2010:3 2011:5 2012:4 
B001ELJK50	2011:5 2012:4 
B001ELJK5A	2011:3 
B001ELJK5U	2010:4 2011:3 2012:4 
B001ELJK64	2009:5 2010:4 2011:3 2012:4 
B001ELJK6E	2009:3 2010:4 2011:4 2012:4 
B001ELJK6O	2009:5 2010:4 2011:4 2012:4 
B001ELJK78	2010:4 2011:4 2012:4 
B001ELJK7I	2009:5 2010:4 2011:4 2012:2 
B001ELJK7S	2010:4 2011:5 2012:5 
B001ELJK82	2010:4 2011:3 2012:4 
B001ELJK8C	2009:4 2011:4 2012:4 
B001ELJK8M	2009:4 2011:1 2012:4 
B001ELJK9Q	2012:4 
B001ELJKCI	2011:4 2012:3 
B001ELJKCS	2010:4 2011:5 2012:3 
B001ELJKD2	2009:5 2010:4 2012:4 
B001ELJKDC	2010:5 2011:5 2012:4 
B001ELJKDM	2009:5 
B001ELJKE6	2009:4 2011:5 2012:3 
B001ELJKEG	2011:4 
B001ELJKEQ	2012:2 
B001ELJKFU	2010:4 2011:5 2012:4 
B001ELJKGE	2010:5 2011:4 2012:5 
B001ELL25Q	2007:2 
B001ELL260	2010:5 2011:2 2012:1 
B001ELL26A	2008:5 2010:5 2012:5 
B001ELL274	2008:5 2011:5 2012:5 
B001ELL27O	2009:3 2010:5 2011:5 2012:5 
B001ELL288	2007:5 2008:5 2009:3 2010:3 2011:4 2012:4 
B001ELL29C	2012:4 
B001ELL29M	2007:5 2008:5 2009:5 2011:5 
B001ELL2AQ	2011:4 2012:4 
B001ELL2BA	2009:5 2010:5 2011:5 
B001ELL2CO	2009:5 
B001ELL2HO	2007:5 2008:3 2009:5 2010:5 2011:5 2012:3 
B001ELL2JW	2007:1 2008:1 2009:5 
B001ELL2M4	2008:5 
B001ELL2MO	2012:5 
B001ELL2S8	2007:5 
B001ELL300	2010:5 2011:3 
B001ELL332	2008:1 2009:4 2011:4 2012:4 
B001ELL350	2007:4 2008:4 2009:3 2010:4 2011:3 
B001ELL35K	2007:3 2008:1 2009:5 2010:4 2011:1 
B001ELL364	2007:1 2008:1 2009:3 2010:5 2011:5 2012:2 
B001ELL36Y	2009:5 2010:5 2011:3 
B001ELL3CS	2007:5 2008:1 2010:5 2012:1 
B001ELL3D2	2008:4 2009:5 
B001ELL3DC	2007:2 
B001ELL3DM	2008:5 2009:4 2010:4 2011:4 2012:4 
B001ELL3FA	2008:5 2009:5 2010:4 2011:3 2012:4 
B001ELL3FK	2010:5 2012:5 
B001ELL3GO	2007:5 2009:5 2010:5 
B001ELL3HI	2011:5 
B001ELL3HS	2007:5 2009:4 2010:2 2011:5 
B001ELL3I2	2007:4 2008:5 2010:3 2011:2 
B001ELL3IM	2009:5 2010:1 2011:5 2012:4 
B001ELL3KA	2010:4 2011:2 
B001ELL3LE	2007:5 2008:3 2009:3 2010:1 2011:5 2012:3 
B001ELL3LY	2007:4 2008:5 2009:4 2010:4 2011:4 2012:4 
B001ELL3M8	2008:5 2009:4 2010:5 2011:2 2012:1 
B001ELL3MI	2007:5 2008:5 2009:5 2010:4 2011:4 2012:4 
B001ELL3OG	2010:5 
B001ELL3OQ	2007:5 2012:4 
B001ELL3PA	2011:5 
B001ELL3Q4	2010:5 
B001ELL3U0	2007:3 2008:5 2009:5 2010:5 2011:4 2012:3 
B001ELL404	2007:5 2008:5 2009:5 2010:4 2011:4 2012:4 
B001ELL40O	2011:5 
B001ELL44A	2008:4 2009:4 2010:4 2011:4 2012:5 
B001ELL4A4	2007:3 2009:4 2012:5 
B001ELL4E0	2007:5 2008:4 2009:4 2010:4 2011:4 2012:4 
B001ELL4F4	2007:4 2008:4 2009:3 2010:4 2011:4 2012:4 
B001ELL4FY	2008:3 2009:4 2010:5 2011:3 2012:4 
B001ELL4HM	2008:3 2009:5 2010:5 2011:4 2012:3 
B001ELL4K4	2009:5 2012:5 
B001ELL4MC	2007:1 2012:5 
B001ELL4NG	2009:5 2012:1 
B001ELL4O0	2007:5 2008:4 
B001ELL4OU	2007:5 2009:5 2012:4 
B001ELL4PE	2012:5 
B001ELL4PY	2008:5 2009:5 2010:3 2011:2 
B001ELL4QI	2007:5 2008:5 2009:5 
B001ELL4R2	2007:5 2008:2 2010:4 
B001ELL4RM	2007:2 2010:4 
B001ELL4SG	2009:3 2010:4 2011:5 
B001ELL4T0	2010:5 2011:5 2012:5 
B001ELL4X6	2007:5 2008:4 2009:3 2010:2 2011:4 2012:4 
B001ELL4YA	2008:3 2012:2 
B001ELL4ZE	2007:5 
B001ELL4ZY	2007:5 2008:5 2010:4 2011:4 2012:4 
B001ELL50I	2008:5 2009:5 2011:5 2012:4 
B001ELL512	2007:5 2008:5 2009:4 2010:4 2011:4 2012:4 
B001ELL51M	2011:3 2012:5 
B001ELL52G	2009:5 
B001ELL53K	2011:5 2012:3 
B001ELL54E	2010:5 2011:5 
B001ELL54Y	2009:5 2011:4 2012:2 
B001ELL55I	2007:4 2008:2 
B001ELL58K	2011:5 2012:5 
B001ELL59Y	2008:4 2009:4 2010:5 
B001ELL5BW	2007:5 
B001ELL5CQ	2007:4 2010:5 
B001ELL5IK	2007:5 2008:5 2009:5 2010:3 2011:4 2012:5 
B001ELL5JO	2010:1 
B001ELL5K8	2008:5 
B001ELL5OE	2007:4 
B001ELL5OY	2009:3 2011:5 2012:3 
B001ELL5WQ	2009:4 2011:5 2012:5 
B001ELL5XU	2008:5 2011:4 2012:3 
B001ELL60W	2008:5 2009:4 2010:4 2011:4 2012:4 
B001ELL67A	2008:5 2009:2 2010:4 2011:4 2012:4 
B001ELL68Y	2007:5 2008:4 2009:4 2010:4 2011:4 2012:1 
B001ELL6AW	2009:5 2012:5 
B001ELL6FC	2010:3 2012:1 
B001ELL6IY	2008:2 
B001ELL6KM	2007:4 2008:4 2009:4 2010:3 2011:4 2012:5 
B001ELL6O8	2007:3 2008:4 2009:4 2010:5 
B001ELL6PC	2007:5 2008:5 2009:4 2010:3 2011:5 2012:3 
B001ELL6QG	2008:5 2009:5 2010:5 2011:5 2012:5 
B001ELL6RU	2007:5 2008:5 2009:3 2010:4 2011:1 2012:3 
B001ELL6UM	2011:5 
B001ELL6VG	2007:5 2008:5 2009:5 2010:5 2011:4 2012:3 
B001ELL6WA	2009:3 2011:5 
B001ELL6X4	2007:5 2009:4 2010:5 2011:4 2012:5 
B001ELL6ZC	2008:5 2010:5 2011:5 
B001ELL706	2008:5 2009:5 2010:5 2011:5 
B001ELL71K	2008:3 2009:5 2010:4 2011:5 2012:5 
B001ELL76U	2009:5 2010:4 2011:5 2012:4 
B001ELL7C4	2010:5 
B001ELL7D8	2012:5 
B001ELL7EW	2008:5 2011:5 
B001ELL7GK	2011:4 
B001ELL7HO	2010:1 2011:4 2012:3 
B001ELL7JM	2009:5 2010:5 2012:3 
B001ELL7O2	2010:1 2012:3 
B001ELL7P6	2012:4 
B001ELL7R4	2007:5 
B001ELL7T2	2008:4 2009:4 2010:3 2011:5 2012:4 
B001ELL86Y	2009:5 2010:4 2011:4 2012:2 
B001ELL8AU	2008:5 2009:5 2010:3 2011:5 2012:4 
B001ELL8BO	2011:5 2012:4 
B001ELL8CS	2009:3 2011:1 
B001ELL8E6	2009:5 2010:4 2011:4 2012:5 
B001ELL8F0	2009:4 2010:3 2011:4 
B001ELL8HI	2010:5 2011:5 
B001ELL8KU	2007:5 2008:4 
B001ELL8NC	2006:5 2007:5 2008:5 2009:4 2010:5 2011:4 2012:5 
B001ELL8VY	2007:5 2009:5 2010:5 2011:5 2012:5 
B001ELL8ZA	2009:5 
B001ELL92C	2009:4 
B001ELL936	2006:5 2008:2 
B001ELL93Q	2009:4 
B001ELL968	2007:5 2008:3 2010:5 2011:2 2012:2 
B001ELL98Q	2007:2 2008:3 2009:4 2010:2 2011:3 2012:4 
B001ELL99U	2008:5 2011:5 2012:5 
B001ELL9EA	2012:5 
B001ELL9GI	2007:4 2008:4 2009:4 2010:4 2011:4 2012:3 
B001ELL9IG	2009:5 2010:5 
B001ELL9KO	2008:1 2009:5 2011:5 
B001ELL9QS	2010:5 2011:5 2012:5 
B001ELL9SQ	2008:4 
B001ELL9TA	2007:5 2008:3 
B001ELL9VI	2008:5 2009:3 2011:3 
B001ELL9WM	2008:3 2011:2 
B001ELL9X6	2007:5 2010:5 2011:4 2012:4 
B001ELL9XG	2007:4 2008:2 2010:4 
B001ELL9Y0	2007:4 2009:5 2011:3 2012:5 
B001ELL9YA	2011:5 
B001ELLA08	2011:2 2012:1 
B001ELLA0S	2011:5 
B001ELLA1M	2007:5 
B001ELLA2G	2009:3 
B001ELLA3K	2008:4 2011:5 
B001ELLA4E	2011:5 2012:5 
B001ELLA4Y	2008:3 2009:5 2011:4 
B001ELLA58	2008:3 2012:4 
B001ELLA5I	2007:2 2011:5 
B001ELLABM	2009:5 2012:3 
B001ELLAC6	2011:3 
B001ELLACG	2007:4 2010:4 2011:1 2012:2 
B001ELLADK	2007:4 2008:1 2009:2 
B001ELLADU	2007:3 
B001ELLAE4	2011:5 
B001ELLAEO	2011:3 
B001ELLAEY	2007:2 2008:4 2009:4 2010:3 2011:3 2012:5 
B001ELLAH6	2007:5 2009:3 2011:4 2012:4 
B001ELLAHG	2007:2 2008:4 2009:4 2010:3 2011:3 2012:5 
B001ELLAIK	2008:5 2009:5 2012:5 
B001ELLAL2	2012:3 
B001ELLAO4	2009:1 
B001ELLAOY	2007:3 2009:5 
B001ELLAPI	2011:5 
B001ELLASU	2008:2 2010:3 2011:1 2012:1 
B001ELLAT4	2007:3 2011:5 
B001ELLATE	2008:5 
B001ELLATO	2007:5 2008:5 2011:2 
B001ELLATY	2010:5 2012:5 
B001ELLAUS	2010:5 
B001ELLAVC	2010:5 2011:4 2012:5 
B001ELLAVW	2007:4 2011:4 2012:4 
B001ELLAW6	2010:5 2011:5 
B001ELLAWQ	2011:5 
B001ELLAXA	2011:5 
B001ELLAXU	2008:2 2009:4 
B001ELLAZI	2007:5 2008:5 2009:5 2010:4 2011:4 2012:4 
B001ELLAZS	2008:3 2010:5 
B001ELLB0M	2012:5 
B001ELLB0W	2007:5 2008:5 2010:5 2012:5 
B001ELLB16	2007:5 2008:4 2009:5 2010:3 2011:3 2012:3 
B001ELLB1Q	2007:5 2008:5 2009:3 2011:3 2012:4 
B001ELLB20	2007:5 2009:5 2010:2 2012:4 
